stud_id,g1a,g2a,g3a,g4a,g5a,g_total,s1,s2,s3,s4,chinese,english,matha,mathb,mathc,track,indrg,indrs,ind42
45342,11,7,8,12,8,46,37.5699996948242,5.5,12.1999998092651,27.8999996185303, , , , , ,3.考試分發,1,1,0
45343, , , , , , , , , , ,56,26,44, , ,-,0,0,1
45344,10,10,8,12,13,53,61.2700004577637,31.5599994659424,33.4000015258789,0, , , , , ,3.考試分發,1,1,0
45345,13,10,6,11,10,50,56.2299995422363,24.1700000762939,0,58.7000007629395, , , , , ,3.考試分發,1,1,0
45347, , , , , , , , , , ,32,24,16, , ,3.考試分發,0,0,1
45349,15,14,11,14,13,67, , , , , , , , , ,1.學校推薦,1,0,0
45350,14,15,9,13,11,62, , , , , , , , , ,2.個人申請,1,0,0
45351, , , , , , , , , , , , , , , ,-,0,0,0
45352,3,3,2,6,6,20, , , , , , , , , ,-,1,0,0
45353,12,9,5,11,8,45,57.2000007629395,34.5,0,47.7999992370605, , , , , ,3.考試分發,1,1,0
45354, , , , , , , , , , ,48,16, ,28, ,3.考試分發,0,0,1
45356,13,11,2,11,10,47, , , , , , , , , ,-,1,0,0
45357, , , , , , , , , , ,74,54,48, , ,3.考試分發,0,0,1
45358,7,3,7,8,7,32,49.8699989318848,21.1700000762939,0,31.7999992370605, , , , , ,3.考試分發,1,1,0
45359,15,12,10,14,12,63,60.9000015258789,47.2799987792969,0,56.2999992370605, , , , , ,3.考試分發,1,1,0
45360,14,9,3,11,9,46, , , , , , , , , ,1.學校推薦,1,0,0
45361,9,3,3,11,7,33,31.8999996185303,.670000016689301,0,29.2000007629395,74,40,48, , ,3.考試分發,1,1,1
45362,12,9,11,12,6,50,69.6999969482422,22.8899993896484, ,71, , , , , ,3.考試分發,1,1,0
45363,14,14,11,13,13,65,80.6699981689453,72.6699981689453,46.2000007629395, , , , , , ,-,1,1,0
45364,13,14,12,11,14,64,50.3300018310547,55.5,67.1999969482422,0, , , , , ,3.考試分發,1,1,0
45366, , , , , , , , , , ,70,44, ,64, ,3.考試分發,0,0,1
45367,11,10,6,11,6,44,44.3300018310547,21.3299999237061,0,16.8999996185303, , , , , ,3.考試分發,1,1,0
45368, , , , , , , , , , ,78,66, ,64, ,1.學校推薦,0,0,1
45369,8,3,4,8,7,30, , , , , , , , , ,-,1,0,0
45373,14,7,5,14,9,49, , , , , , , , , ,2.個人申請,1,0,0
45377,11,5,4,10,6,36,47.7000007629395,17.7199993133545, ,12.8000001907349, , , , , ,-,1,1,0
45378,12,13,9,14,8,56,75.2699966430664,64.5599975585938,0,78.5999984741211, , , , , ,3.考試分發,1,1,0
45380,15,14,15,15,15,74, , , , , , , , , ,1.學校推薦,1,0,0
45382,7,4,3,7,5,26, , , , , , , , , ,1.學校推薦,1,0,0
45384,13,14,6,13,11,57,74.5999984741211,71.1699981689453,0,54.7999992370605, , , , , ,3.考試分發,1,1,0
45385,14,14,4,12,9,53, , , , , , , , , ,2.個人申請,1,0,0
45388, , , , , , , , , , ,62,62,48, , ,3.考試分發,0,0,1
45389,3,4,3,5,4,19, , , , ,46,24,20, , ,-,1,0,1
45390,11,5,6,10,6,38,52,15.1099996566772,0,20.1000003814697, , , , , ,3.考試分發,1,1,0
45391,10,4,3,8,7,32,32.5,11.5,18.2000007629395,16.2000007629395, , , , , ,3.考試分發,1,1,0
45392, , , , , , , , , , ,70,30, ,32, ,1.學校推薦,0,0,1
45393, , , , , , , , , , ,82,90, ,92, ,3.考試分發,0,0,1
45394,12,10,7,11,8,48, , , , , , , , , ,1.學校推薦,1,0,0
45397,13,13,12,11,12,61, , , , , , , , , ,1.學校推薦,1,0,0
45398,11,8,8,11,8,46, , , , , , , , , ,1.學校推薦,1,0,0
45400,10,9,6,10,11,46,43.2000007629395,13.0600004196167,20.8999996185303,44.4000015258789, , , , , ,3.考試分發,1,1,0
45401,10,6,9,9,9,43,43.9700012207031,17.1100006103516,8,50.4000015258789, , , , , ,3.考試分發,1,1,0
45402, , , , , , , , , , ,90,56,76, , ,3.考試分發,0,0,1
45404, , , , , , , , , , ,84,70, ,96, ,3.考試分發,0,0,1
45407,12,7,8,11,11,49, , , , , , , , , ,2.個人申請,1,0,0
45409, , , , , , , , , , ,64,52, ,40, ,3.考試分發,0,0,1
45411,11,6,8,11,9,45,40.1699981689453,8.27999973297119,24,78.5999984741211, , , , , ,3.考試分發,1,1,0
45414, , , , , , , , , , ,58,38, ,32, ,-,0,0,1
45418, , , , , , , , , , ,34,40, ,16, ,3.考試分發,0,0,1
45420,11,12,6,10,9,48,49.9300003051758,44.939998626709,0,28.3999996185303, , , , , ,3.考試分發,1,1,0
45421, , , , , , , , , , , , , , , ,-,0,0,0
45422,11,6,2,10,7,36,32.5,8,0,0, , , , , ,3.考試分發,1,1,0
45423,12,11,9,9,10,51, , , , , , , , , ,2.個人申請,1,0,0
45424,12,12,7,10,8,49, , , , , , , , , ,2.個人申請,1,0,0
45427, , , , , , , , , , ,64,54, ,40, ,1.學校推薦,0,0,1
45429,12,13,4,13,7,49,67.370002746582,56.6100006103516,0,64.8000030517578, , , , , ,3.考試分發,1,1,0
45430,12,15,15,14,15,71, , , , , , , , , ,2.個人申請,1,0,0
45432,12,11,8,12,9,52,61.0299987792969,24.3299999237061,33.2000007629395,42.9000015258789, , , , , ,3.考試分發,1,1,0
45434,11,5,6,11,8,41,62.2299995422363,21.8299999237061,0,57.2000007629395, , , , , ,3.考試分發,1,1,0
45435,9,7,4,10,8,38, , , , , , , , , ,4.獨立招生,1,0,0
45436,12,6,4,10,8,40, , , , , , , , , ,-,1,0,0
45437, , , , , , , , , , ,84,68,96, , ,3.考試分發,0,0,1
45438,12,8,3,10,7,40,38.7700004577637,24.5599994659424,20.6000003814697,64.4000015258789, , , , , ,3.考試分發,1,1,0
45439,12,9,6,10,9,46, , , , , , , , , ,1.學校推薦,1,0,0
45442,10,7,14,7,7,45, , , , , , , , , ,2.個人申請,1,0,0
45445, , , , , , , , , , ,82,56, ,84, ,3.考試分發,0,0,1
45447,10,7,5,6,6,34, , , , , , , , , ,1.學校推薦,1,0,0
45448,13,9,6,9,9,46, , , , , , , , , ,2.個人申請,1,0,0
45449,12,11,8,10,9,50, , , , , , , , , ,2.個人申請,1,0,0
45451, , , , , , , , , , ,48,36,24, , ,-,0,0,1
45452, , , , , , , , , , ,82,78, ,88, ,1.學校推薦,0,0,1
45453,8,4,4,7,5,28, , , , ,74,50,40, , ,1.學校推薦,1,0,1
45454,14,11,8,13,10,56,65.5,52.8300018310547,0,63.5, , , , , ,3.考試分發,1,1,0
45455, , , , , , , , , , ,76,28, ,64, ,1.學校推薦,0,0,1
45459,11,3,4,10,7,35, , , , , , , , , ,4.獨立招生,1,0,0
45460,12,9,6,9,10,46, , , , , , , , , ,2.個人申請,1,0,0
45461, , , , , , , , , , ,64,48, ,76, ,1.學校推薦,0,0,1
45462,11,5,3,11,9,39,58.7999992370605,15.5,0,21.8999996185303, , , , , ,3.考試分發,1,1,0
45463, , , , , , , , , , ,88,90,84, , ,3.考試分發,0,0,1
45465,9,13,7,11,10,50,45.3300018310547,51.6699981689453,24.6000003814697,71.5999984741211, , , , , ,3.考試分發,1,1,0
45466, , , , , , , , , , , , , , , ,-,0,0,0
45468,8,5,3,8,9,33, , , , ,70,54, ,80, ,1.學校推薦,1,0,1
45469,5,7,5,8,4,29, , , , ,38,44, ,20, ,1.學校推薦,1,0,1
45471,9,4,2,8,4,27, , , , ,72,44, ,16, ,4.獨立招生,1,0,1
45472,12,9,5,10,7,43, , , , , , , , , ,-,1,0,0
45473,11,10,7,12,9,49, , , , , , , , , ,1.學校推薦,1,0,0
45474,11,5,5,10,8,39,60.2000007629395,14.3299999237061,0,39.9000015258789, , , , , ,3.考試分發,1,1,0
45475,12,13,8,13,9,55,64.0299987792969,63.3300018310547,0,74.1999969482422, , , , , ,3.考試分發,1,1,0
45477,11,13,10,14,12,60,72.3300018310547,56.1699981689453,51,0, , , , , ,3.考試分發,1,1,0
45478,7,5,6,7,9,34,51.5,8.5,27.6000003814697,37.5, , , , , ,3.考試分發,1,1,0
45479,13,6,8,8,9,44,65.9000015258789,20.8299999237061,36,41.7000007629395, , , , , ,3.考試分發,1,1,0
45480, , , , , , , , , , , , , , , ,-,0,0,0
45481,12,8,6,11,10,47,61.9000015258789,19.4400005340576,27.5,37.5999984741211, , , , , ,3.考試分發,1,1,0
45484,11,10,4,13,9,47,50.2299995422363,36.439998626709,0,36.0999984741211, , , , , ,3.考試分發,1,1,0
45485, , , , , , , , , , ,82,60,60, , ,3.考試分發,0,0,1
45486,11,11,7,12,10,51,58.7299995422363,41.3300018310547,0,54.7999992370605, , , , , ,3.考試分發,1,1,0
45487,10,9,6,9,7,41, , , , , , , , , ,2.個人申請,1,0,0
45488, , , , , , , , , , ,72,64, ,72, ,3.考試分發,0,0,1
45489,12,10,12,14,8,56,63.2700004577637,42.439998626709,0,63.5, , , , , ,3.考試分發,1,1,0
45490,4,4,2,4,3,17, , , , , , , , , ,2.個人申請,1,0,0
45491,9,11,6,10,9,45,57.0999984741211,33.2000007629395, ,9.19999980926514, , , , , ,-,1,1,0
45492,11,4,6,13,8,42,52.7700004577637,5.67000007629395,0,53.5999984741211, , , , , ,3.考試分發,1,1,0
45494,12,9,8,8,10,47, , , , , , , , , ,2.個人申請,1,0,0
45495, , , , , , , , , , ,78,76,88, , ,3.考試分發,0,0,1
45496,11,9,11,14,13,58,66.870002746582,35.1699981689453,53.4000015258789,76.3000030517578, , , , , ,3.考試分發,1,1,0
45498,11,11,10,13,12,57,67.9000015258789,48.560001373291,0,54.7999992370605, , , , , ,3.考試分發,1,1,0
45499,9,3,2,6,4,24, , , , , , , , , ,2.個人申請,1,0,0
45500,10,4,6,7,11,38,36.4300003051758,9.32999992370605,20.6000003814697,0, , , , , ,3.考試分發,1,1,0
45502, , , , , , , , , , ,48,38, ,20, ,1.學校推薦,0,0,1
45505,10,8,12,9,14,53,54.0299987792969,35.8300018310547,25.5,74.3000030517578, , , , , ,3.考試分發,1,1,0
45506,12,10,11,11,11,55, , , , , , , , , ,2.個人申請,1,0,0
45508,14,11,9,13,13,60,78.7699966430664,45.7799987792969,75.9000015258789,64.6999969482422, , , , , ,3.考試分發,1,1,0
45509,12,10,5,10,9,46, , , , , , , , , ,2.個人申請,1,0,0
45511, , , , , , , , , , ,54,54, ,80, ,-,0,0,1
45515,15,14,15,15,15,74, , , , , , , , , ,2.個人申請,1,0,0
45517,10,11,7,13,8,49,58.3300018310547,45.7200012207031,0,58.2999992370605, , , , , ,3.考試分發,1,1,0
45518, , , , , , , , , , ,78,58, ,40, ,3.考試分發,0,0,1
45519,10,7,5,9,11,42,54.0699996948242,12.8299999237061,27.3999996185303,0, , , , , ,3.考試分發,1,1,0
45520,8,6,5,10,7,36, , , , ,76,78, ,76, ,1.學校推薦,1,0,1
45522,11,9,10,11,10,51,60.2299995422363,34.3300018310547,28.7999992370605,70.5999984741211, , , , , ,3.考試分發,1,1,0
45523,13,14,11,12,12,62,67.7300033569336,61,53.7000007629395,67.8000030517578, , , , , ,3.考試分發,1,1,0
45524, , , , , , , , , , ,66,38,72, , ,-,0,0,1
45525,10,7,3,10,6,36,50.6699981689453,17.3899993896484,0,23.6000003814697, , , , , ,3.考試分發,1,1,0
45526,6,5,2,8,6,27,21.3700008392334,1.33000004291534,11,31.2999992370605, , , , , ,3.考試分發,1,1,0
45527, , , , , , , , , , ,66,34,40, , ,-,0,0,1
45528,11,11,9,10,12,53,59.7999992370605,29.4400005340576,5,48.4000015258789, , , , , ,3.考試分發,1,1,0
45530,10,10,8,7,10,45, , , , , , , , , ,2.個人申請,1,0,0
45531, , , , , , , , , , ,50,34, ,44, ,4.獨立招生,0,0,1
45533,11,13,6,12,8,50,69.5,50.8300018310547,0,38, , , , , ,3.考試分發,1,1,0
45534,12,11,8,10,11,52,60.2999992370605,24.5,0,38.4000015258789, , , , , ,3.考試分發,1,1,0
45536,10,10,2,10,5,37,32.6699981689453,30.1700000762939,0,14, , , , , ,3.考試分發,1,1,0
45538,11,9,6,11,5,42,58.9300003051758,27.2199993133545,0,18.8999996185303, , , , , ,3.考試分發,1,1,0
45539,11,9,6,8,6,40, , , , , , , , , ,1.學校推薦,1,0,0
45545,13,13,12,13,15,66, , , , , , , , , ,2.個人申請,1,0,0
45546, , , , , , , , , , ,70,22, ,16, ,3.考試分發,0,0,1
45547, , , , , , , , , , ,78,74, ,56, ,8.其他,0,0,1
45549,14,11,10,14,13,62,65.5999984741211,53.7200012207031,73.8000030517578,72, , , , , ,3.考試分發,1,1,0
45550,9,5,2,6,7,29, , , , ,58,86, ,40, ,1.學校推薦,1,0,1
45551,11,5,7,12,12,47,62.5999984741211,4,22,73, , , , , ,3.考試分發,1,1,0
45552, , , , , , , , , , , , , , , ,-,0,0,0
45554, , , , , , , , , , ,50,30,36, , ,3.考試分發,0,0,1
45555, , , , , , , , , , ,70,30, ,44, ,3.考試分發,0,0,1
45556, , , , , , , , , , ,60,40,68, , ,3.考試分發,0,0,1
45557,11,10,8,9,8,46, , , , , , , , , ,2.個人申請,1,0,0
45558,12,10,7,13,10,52,75.0299987792969,46.5,0,52.2000007629395, , , , , ,3.考試分發,1,1,0
45560,11,11,8,11,11,52, , , , , , , , , ,1.學校推薦,1,0,0
45561,12,11,11,12,11,57,63.0699996948242,45.1699981689453,67.4000015258789,0, , , , , ,3.考試分發,1,1,0
45563,13,3,9,13,10,48,65.7300033569336,3.89000010490417,25,50, , , , , ,3.考試分發,1,1,0
45564, , , , , , , , , , ,70,72, ,52, ,1.學校推薦,0,0,1
45565,9,7,4,12,7,39, , , , , , , , , ,1.學校推薦,1,0,0
45566,8,7,7,11,8,41,44.3699989318848,17.5599994659424,28.2000007629395,22.1000003814697, , , , , ,3.考試分發,1,1,0
45568, , , , , , , , , , , , , , , ,-,0,0,0
45569, , , , , , , , , , ,58,38,52, , ,3.考試分發,0,0,1
45572,13,10,8,8,7,46,65.0299987792969,39.2200012207031,0,38.0999984741211, , , , , ,3.考試分發,1,1,0
45573, , , , , , , , , , ,46,32,16, , ,3.考試分發,0,0,1
45574,11,10,8,11,9,49,67.6999969482422,17.1100006103516,12.3000001907349,65.4000015258789, , , , , ,3.考試分發,1,1,0
45576,11,9,4,11,6,41,49.0299987792969,27.3899993896484,0,55.7999992370605, , , , , ,3.考試分發,1,1,0
45578, , , , , , , , , , ,56,52, ,68, ,1.學校推薦,0,0,1
45579,14,10,9,11,11,55,57.0299987792969,33.939998626709,34.5999984741211,80.8000030517578, , , , , ,3.考試分發,1,1,0
45582,7,5,6,9,6,33,33.4000015258789,12.5,0,10.6999998092651, , , , , ,3.考試分發,1,1,0
45587,3,3,2,5,5,18, , , , ,50,46,36, , ,4.獨立招生,1,0,1
45592,14,11,6,12,7,50,69.5299987792969,36.2799987792969,0,17, , , , , ,3.考試分發,1,1,0
45593,12,10,7,10,8,47, , , , , , , , , ,2.個人申請,1,0,0
45595, , , , , , , , , , ,74,42,80, , ,1.學校推薦,0,0,1
45596,13,9,14,12,14,62,73.9700012207031,30,74.5,0, , , , , ,3.考試分發,1,1,0
45597, , , , , , , , , , ,84,86, ,92, ,3.考試分發,0,0,1
45598,9,5,5,6,9,34,47.2000007629395,9.32999992370605,0,0, , , , , ,3.考試分發,1,1,0
45599,10,3,3,12,6,34,41.6699981689453,5.32999992370605,0,17.2000007629395, , , , , ,3.考試分發,1,1,0
45600,7,5,3,9,5,29, , , , , , , , , ,4.獨立招生,1,0,0
45602,6,5,4,10,10,35,42.0699996948242,12.8299999237061,14.6000003814697,32.9000015258789, , , , , ,3.考試分發,1,1,0
45603, , , , , , , , , , ,54,40,44, , ,3.考試分發,0,0,1
45604,11,9,6,10,9,45,59.6300010681152,32.7200012207031,0,18.8999996185303, , , , , ,3.考試分發,1,1,0
45605,13,14,8,12,12,59,54.3699989318848,53.2799987792969,36.2000007629395,75.8000030517578, , , , , ,3.考試分發,1,1,0
45606, , , , , , , , , , ,40,20, ,20, ,3.考試分發,0,0,1
45607, , , , , , , , , , , , , , , ,4.獨立招生,0,0,0
45610,9,4,4,7,6,30, , , , ,64,40,80, , ,1.學校推薦,1,0,1
45611, , , , , , , , , , ,78,82, ,92, ,1.學校推薦,0,0,1
45612,11,4,3,13,8,39, , , , , , , , , ,2.個人申請,1,0,0
45614, , , , , , , , , , ,90,66,100, , ,3.考試分發,0,0,1
45615,10,10,6,14,9,49, , , , , , , , , ,1.學校推薦,1,0,0
45616,7,4,4,10,7,32,32.7999992370605,11.6700000762939,0,26.5, , , , , ,3.考試分發,1,1,0
45617,8,6,3,12,8,37,27.2000007629395,9.9399995803833,0,28.6000003814697, , , , , ,3.考試分發,1,1,0
45618,12,10,11,13,9,55,74.7300033569336,53.6699981689453,47.4000015258789,47.2999992370605, , , , , ,3.考試分發,1,1,0
45620,11,11,7,13,8,50,71.4700012207031,28.3299999237061,0,66.3000030517578, , , , , ,3.考試分發,1,1,0
45622,11,11,4,13,7,46,62.4300003051758,50.6100006103516,0,20.2000007629395, , , , , ,3.考試分發,1,1,0
45623,7,3,3,8,6,27, , , , , , , , , ,4.獨立招生,1,0,0
45624, , , , , , , , , , ,80,88,76, , ,1.學校推薦,0,0,1
45625,12,5,6,9,9,41,39.2700004577637,6.44000005722046,28.5,35.5999984741211, , , , , ,3.考試分發,1,1,0
45629,12,14,13,12,13,64,72.129997253418,75.1699981689453,80,63.5999984741211, , , , , ,3.考試分發,1,1,0
45631,13,12,6,12,9,52,56.0699996948242,59.439998626709,0,42.5999984741211, , , , , ,3.考試分發,1,1,0
45633, , , , , , , , , , ,50,58, ,72, ,1.學校推薦,0,0,1
45634,13,10,8,12,9,52,66.1699981689453,30.3899993896484,0,42, , , , , ,3.考試分發,1,1,0
45636,12,8,7,8,7,42,58.9300003051758,21.3299999237061,0,44.0999984741211, , , , , ,3.考試分發,1,1,0
45638, , , , , , , , , , ,46,28,28, , ,3.考試分發,0,0,1
45641,12,8,8,13,9,50,70.870002746582,14.8299999237061,0,36, , , , , ,3.考試分發,1,1,0
45642,10,6,5,9,7,37,41.4300003051758,19.8899993896484,5.30000019073486,14.1999998092651, , , , , ,3.考試分發,1,1,0
45643,8,6,2,8,6,30, , , , ,78,70, ,76, ,1.學校推薦,1,0,1
45644,10,5,7,10,10,42,48.5999984741211,5.5,8,63.7999992370605, , , , , ,3.考試分發,1,1,0
45647,13,10,7,13,7,50,62.5699996948242,34.1699981689453,0,39.5999984741211,86,78, ,64, ,3.考試分發,1,1,1
45648, , , , , , , , , , ,52,32, ,16, ,1.學校推薦,0,0,1
45650,12,12,14,13,14,65,77.0699996948242,58.5,88.8000030517578,0, , , , , ,3.考試分發,1,1,0
45652,14,14,9,13,14,64,64.0299987792969,79.3300018310547,36.7999992370605,52.9000015258789, , , , , ,3.考試分發,1,1,0
45654,11,5,6,8,7,37,37.5699996948242,10.1099996566772,0,26, , , , , ,3.考試分發,1,1,0
45655,15,10,11,12,13,61,69.0699996948242,37.439998626709,60.0999984741211,0, , , , , ,3.考試分發,1,1,0
45657,11,8,3,9,6,37,45.9700012207031,16.7800006866455,0,4.80000019073486, , , , , ,3.考試分發,1,1,0
45658,11,9,4,9,8,41,45.7999992370605,27.8899993896484,0,25.1000003814697, , , , , ,3.考試分發,1,1,0
45660,10,8,2,9,7,36,55.5999984741211,35.2200012207031,0,20.6000003814697, , , , , ,3.考試分發,1,1,0
45661, , , , , , , , , , ,82,58, ,56, ,1.學校推薦,0,0,1
45664,15,8,10,11,8,52, , , , , , , , , ,1.學校推薦,1,0,0
45665,10,12,14,14,14,64,53.7299995422363,37.7799987792969,64.5999984741211,74.4000015258789, , , , , ,3.考試分發,1,1,0
45669,14,11,8,8,7,48,63.7999992370605,36.5,0,47.2999992370605, , , , , ,3.考試分發,1,1,0
45670,7,3,4,9,4,27, , , , , , , , , ,-,1,0,0
45671,4,3,1,6,4,18, , , , , , , , , ,-,1,0,0
45672, , , , , , , , , , , , , , , ,-,0,0,0
45673, , , , , , , , , , ,76,74,76, , ,3.考試分發,0,0,1
45675,12,7,8,8,6,41,65.2699966430664,23.8299999237061,0,45.5, , , , , ,3.考試分發,1,1,0
45676,12,5,8,10,11,46, , , , , , , , , ,1.學校推薦,1,0,0
45677,5,3,2,7,3,20, , , , , , , , , ,6.體育保送,1,0,0
45680,13,10,11,10,12,56,56.2999992370605,35.3899993896484,70.4000015258789,0, , , , , ,3.考試分發,1,1,0
45681,12,9,4,11,9,45,54.1300010681152,18.3299999237061,0,31.7999992370605, , , , , ,3.考試分發,1,1,0
45682, , , , , , , , , , ,72,42, ,72, ,3.考試分發,0,0,1
45684,8,4,2,7,5,26, , , , ,58,30, ,36, ,-,1,0,1
45686,12,14,10,14,12,62,60.4700012207031,76.1699981689453,0,88.8000030517578, , , , , ,3.考試分發,1,1,0
45690,13,15,8,11,8,55, , , , , , , , , ,2.個人申請,1,0,0
45692,11,10,6,10,10,47,45.7299995422363,21.8299999237061,25,43.0999984741211, , , , , ,3.考試分發,1,1,0
45693,13,9,6,12,7,47, , , , , , , , , ,1.學校推薦,1,0,0
45698,12,11,7,12,11,53,53.7999992370605,46.8300018310547,0,38.0999984741211, , , , , ,3.考試分發,1,1,0
45701,8,4,2,9,5,28, , , , ,66,66, ,60, ,3.考試分發,1,0,1
45702,10,8,6,10,5,39,53.8699989318848,19.8299999237061,0,18, , , , , ,3.考試分發,1,1,0
45704, , , , , , , , , , ,78,44,52, , ,1.學校推薦,0,0,1
45706,8,5,4,9,7,33,34.2700004577637,.670000016689301,18.5, , , , , , ,-,1,1,0
45708,11,5,4,9,6,35, , , , ,0,0, ,0, ,-,1,0,1
45711, , , , , , , , , , ,58,42,64, , ,3.考試分發,0,0,1
45712, , , , , , , , , , ,72,68, ,48, ,3.考試分發,0,0,1
45713,12,13,7,13,10,55,70.870002746582,65.3300018310547,0,36.0999984741211, , , , , ,3.考試分發,1,1,0
45715,8,6,6,10,8,38, , , , , , , , , ,1.學校推薦,1,0,0
45716, , , , , , , , , , ,48,38, ,28, ,1.學校推薦,0,0,1
45717,10,6,4,10,8,38,47.7000007629395,6.5,0,19, , , , , ,3.考試分發,1,1,0
45718,11,8,8,11,10,48, , , , , , , , , ,2.個人申請,1,0,0
45719,12,6,9,11,12,50,48.1300010681152,9.39000034332275,8.60000038146973,39.2999992370605, , , , , ,3.考試分發,1,1,0
45721, , , , , , , , , , , , , , , ,-,0,0,0
45722,12,8,5,11,8,44,66.0699996948242,12,0,67.8000030517578, , , , , ,3.考試分發,1,1,0
45723,13,15,14,15,15,72, , , , , , , , , ,2.個人申請,1,0,0
45724,12,8,6,11,8,45,62.8300018310547,15.8299999237061,0,34.4000015258789, , , , , ,3.考試分發,1,1,0
45725,9,4,4,11,9,37,44.9000015258789,4.32999992370605,13.8000001907349,58.2000007629395, , , , , ,3.考試分發,1,1,0
45726,12,5,10,10,11,48, , , , , , , , , ,2.個人申請,1,0,0
45727, , , , , , , , , , ,80,38,44, , ,3.考試分發,0,0,1
45729, , , , , , , , , , ,82,62,60, , ,3.考試分發,0,0,1
45730, , , , , , , , , , ,78,60, ,60, ,1.學校推薦,0,0,1
45731,11,10,7,11,8,47,62.2299995422363,27.8899993896484,0,45.9000015258789, , , , , ,3.考試分發,1,1,0
45733,15,15,15,15,15,75, , , , , , , , , ,2.個人申請,1,0,0
45734, , , , , , , , , , , , , , , ,-,0,0,0
45735, , , , , , , , , , ,78,64, ,44, ,3.考試分發,0,0,1
45736,14,13,6,13,9,55,58.7999992370605,46.8899993896484,0,53.2999992370605, , , , , ,3.考試分發,1,1,0
45740,14,14,6,10,10,54, , , , , , , , , ,2.個人申請,1,0,0
45741,12,12,7,12,11,54,57.3300018310547,32.1100006103516,23.3999996185303,55.7999992370605, , , , , ,3.考試分發,1,1,0
45744, , , , , , , , , , ,30,26, ,44, ,-,0,0,1
45745,12,9,8,12,10,51,67.5,43.7200012207031,0,45.5999984741211, , , , , ,3.考試分發,1,1,0
45749,11,3,7,13,13,47,52.7999992370605,9.82999992370605,21.3999996185303,71, , , , , ,3.考試分發,1,1,0
45750, , , , , , , , , , ,34,26,36, , ,1.學校推薦,0,0,1
45752, , , , , , , , , , ,64,22, ,32, ,1.學校推薦,0,0,1
45753,11,5,5,11,7,39,47.2700004577637,7.5,0,23.2999992370605, , , , , ,3.考試分發,1,1,0
45754,11,5,6,9,8,39, , , , , , , , , ,2.個人申請,1,0,0
45755,12,7,5,14,6,44,60.9700012207031,17.4400005340576,0,21.7000007629395, , , , , ,3.考試分發,1,1,0
45756,10,8,10,11,10,49,32.6699981689453,4.94000005722046,22.3999996185303,48.7000007629395, , , , , ,3.考試分發,1,1,0
45760,13,7,7,13,8,48,55.7700004577637,14.7200002670288,0,52, , , , , ,3.考試分發,1,1,0
45761,10,8,8,8,10,44,48.8699989318848,22.9400005340576,22.2000007629395,50.4000015258789, , , , , ,3.考試分發,1,1,0
45762,10,4,5,10,5,34,45.2999992370605,0,.5,22.1000003814697, , , , , ,3.考試分發,1,1,0
45763,13,15,15,15,15,73, , , , , , , , , ,2.個人申請,1,0,0
45765, , , , , , , , , , ,64,74, ,72, ,3.考試分發,0,0,1
45766, , , , , , , , , , ,84,64,88, , ,3.考試分發,0,0,1
45767,14,15,10,14,10,63,72.5699996948242,67.5,0,56.5999984741211, , , , , ,3.考試分發,1,1,0
